y_true,y_pred
370365161.5417664,3.030925e+08
291339554.8371677,2.3912653e+08
124522876.0047006,1.3515378e+08
53757835.97888369,4.6868356e+07
199235878.5302461,2.2031048e+08
75526942.13244551,7.37091e+07
359419216.8001785,2.4511587e+08
47678923.3633608,4.683601e+07
78609255.11325425,7.401523e+07
117271228.24113584,7.8273544e+07
93175931.44442067,8.8512184e+07
69026427.74301739,7.960313e+07
92248815.43597242,8.495946e+07
248263192.13467333,1.3581688e+08
36762909.46872613,4.091261e+07
127038404.96398106,1.2909704e+08
99931948.7701232,6.465939e+07
99931948.7701232,7.620395e+07
95058210.11783905,1.0119848e+08
197253448.41573998,1.4696627e+08
32933469.21490072,4.7587628e+07
54843816.30259567,5.343832e+07
169777616.42877573,1.6553262e+08
238528653.13323843,1.3971906e+08
124522876.0047006,9.474207e+07
53757835.97888369,5.006822e+07
84309069.23126505,8.876562e+07
140399150.64490905,1.4643045e+08
58820441.67573725,5.3231816e+07
144674941.34526902,1.2932107e+08
80197267.40504706,7.625368e+07
229175810.8656434,2.8761155e+08
110441883.56736541,9.552302e+07
25906384.44601858,3.2083168e+07
98937609.26609069,1.22011176e+08
199235878.5302461,1.7745886e+08
274373259.9758682,2.0922768e+08
203260710.25796494,2.5071003e+08
480337721.05634475,2.519665e+08
89522450.91498001,7.224718e+07
111551842.95030783,9.612397e+07
82639637.80821343,7.27404e+07
118449823.67912504,1.0460043e+08
35321415.17006491,4.3945436e+07
86876662.64275812,9.051515e+07
89522450.91498001,1.1098379e+08
150579237.7078077,2.5280749e+08
128315162.15997547,1.1134211e+08
85156389.4637501,6.763037e+07
89522450.91498001,7.971587e+07
66319862.79790211,1.18947464e+08
82639637.80821343,7.401876e+07
98937609.26609069,9.506082e+07
159890537.74909166,1.7030283e+08
62457694.6552375,6.49708e+07
55395005.819970064,7.375593e+07
291339554.8371677,2.1979003e+08
231479066.0564932,2.8034845e+08
49130962.75379746,5.514842e+07
110441883.56736541,1.129334e+08
84309069.23126505,4.9772296e+07
129604750.97911508,1.3218168e+08
389354189.4334963,3.1443024e+08
81817359.67311303,7.687153e+07
45809406.03767006,3.1979856e+07
53757835.97888369,5.0727348e+07
71128595.43040693,7.0990616e+07
60008693.41855274,6.406682e+07
66986388.50001999,7.1971016e+07
105055569.34655978,8.667199e+07
95058210.11783905,1.0180735e+08
189519030.07422003,1.5636363e+08
54843816.30259567,5.6251788e+07
159890537.74909166,1.4861672e+08
124522876.0047006,9.461187e+07
140399150.64490905,1.3450034e+08
24397714.064658955,2.8695552e+07
44902319.023094684,4.808516e+07
199235878.5302461,2.8739e+08
60008693.41855274,6.790763e+07
74775436.5018106,5.9861104e+07
139002155.7545164,1.4444622e+08
69720154.87505783,7.992246e+07
169777616.42877573,1.7375419e+08
44902319.023094684,4.061692e+07
85156389.4637501,7.868623e+07
32933469.21490072,4.200755e+07
44902319.023094684,4.0668164e+07
94112365.1236599,1.1673228e+08
84309069.23126505,8.284461e+07
250758278.6964761,1.606415e+08
29799435.251377594,2.51791e+07
96013561.0122451,8.730346e+07
58820441.67573725,6.0559908e+07
65659969.13733051,9.066306e+07
52169051.818940915,5.1251544e+07
470826396.91861963,3.6368675e+08
199235878.5302461,1.8964368e+08
98937609.26609069,9.375231e+07
78609255.11325425,7.87071e+07
69720154.87505783,6.8734984e+07
144674941.34526902,1.2390019e+08
123283852.68642192,1.6795891e+08
29799435.251377594,4.877313e+07
100936281.55230926,1.21973944e+08
185766301.8451336,2.0530184e+08
110441883.56736541,1.1413197e+08
143235401.62655452,1.3131624e+08
69026427.74301739,7.59787e+07
53757835.97888369,5.5261296e+07
106111395.37161528,1.2286051e+08
95058210.11783905,7.657155e+07
99931948.7701232,1.0786153e+08
33936442.671313055,2.9335284e+07
99931948.7701232,9.465917e+07
44902319.023094684,6.5104652e+07
58235168.5021162,5.586196e+07
164759929.55981764,2.2444112e+08
69026427.74301739,6.093148e+07
37505569.50327668,3.7638164e+07
39824784.39757623,4.7241984e+07
45809406.03767006,4.789057e+07
34969961.21690818,3.426863e+07
144674941.34526902,8.976503e+07
34969961.21690818,5.482916e+07
53757835.97888369,6.0300804e+07
60008693.41855274,5.576572e+07
89522450.91498001,1.059625e+08
39036200.8312318,3.8140496e+07
54843816.30259567,4.8183484e+07
409316805.60434866,3.5902896e+08
99931948.7701232,9.875226e+07
199235878.5302461,2.8895264e+08
81003263.34216161,5.7892904e+07
178482300.96318725,2.0883418e+08
61836230.209774315,6.1048744e+07
110441883.56736541,9.875114e+07
125774351.71434873,9.919987e+07
123283852.68642192,1.0562047e+08
180276077.90943435,1.2243242e+08
285570645.1331726,3.183904e+08
99931948.7701232,1.13825224e+08
84309069.23126505,8.545693e+07
29799435.251377594,3.2182638e+07
119640264.19819069,1.1067728e+08
67659612.8968103,7.6641976e+07
82639637.80821343,8.286072e+07
635549158.7198743,3.2626483e+08
85156389.4637501,8.993606e+07
309354986.78036124,3.4562464e+08
44902319.023094684,2.698918e+07
65659969.13733051,6.955568e+07
967281386.2774155,4.914491e+08
72565488.37232235,6.846988e+07
58235168.5021162,5.8019476e+07
85156389.4637501,8.113416e+07
300212165.201959,2.2642205e+08
45809406.03767006,5.1198104e+07
42712407.08308578,3.548832e+07
36762909.46872613,3.5067108e+07
146128948.6786814,1.4375222e+08
102975329.69698377,9.0989256e+07
134894021.20558435,1.3393509e+08
224637825.76450363,1.8691802e+08
86012225.4061451,8.0197944e+07
195290743.81045318,2.3448082e+08
92248815.43597242,8.279264e+07
88631687.64519419,9.496423e+07
112672957.61050509,1.2897621e+08
136249728.657356,1.4754091e+08
85156389.4637501,9.688194e+07
50123474.03822877,3.73866e+07
150579237.7078077,1.2527273e+08
127038404.96398106,9.3824584e+07
63085404.92221469,6.472368e+07
132222940.62272716,1.0197799e+08
49624737.13847906,4.55216e+07
352302239.4684882,2.862401e+08
39824784.39757623,4.0438584e+07
30098924.554667726,2.7387388e+07
114949102.3390151,1.0411178e+08
36762909.46872613,2.924283e+07
23441066.01278236,3.3464076e+07
96978513.34276429,1.1589899e+08
32605775.72099587,4.136662e+07
159890537.74909166,1.1654941e+08
187633284.21728548,1.28334264e+08
93175931.44442067,1.3235324e+08
60008693.41855274,8.151885e+07
215829650.62867492,1.9359811e+08
51649961.080194294,3.6902576e+07
315604372.05728376,2.825494e+08
79399291.26150458,6.920222e+07
60008693.41855274,3.953062e+07
26963644.051786218,2.4940164e+07
24890580.58235468,3.2641654e+07
374087393.2974153,1.8522304e+08
161497464.3686472,1.5721414e+08
119640264.19819069,1.0560033e+08
99931948.7701232,1.21576296e+08
134894021.20558435,1.22958024e+08
116104360.02369751,8.9342104e+07
98937609.26609069,1.19969816e+08
90422166.50445993,1.072545e+08
42712407.08308578,4.329004e+07
65006641.528389476,7.2142264e+07
120842668.84337626,9.341495e+07
74775436.5018106,1.0816417e+08
22976901.80662535,1.7178386e+07
359419216.8001785,1.9152666e+08
66986388.50001999,7.447078e+07
42712407.08308578,3.7457264e+07
50123474.03822877,4.3456404e+07
80197267.40504706,8.376937e+07
95058210.11783905,1.20407896e+08
110441883.56736541,1.0632549e+08
94112365.1236599,1.3315667e+08
89522450.91498001,8.10154e+07
50123474.03822877,5.81745e+07
42712407.08308578,4.3774692e+07
47204510.14923478,6.54408e+07
191423727.9920957,1.667291e+08
140399150.64490905,1.5819594e+08
43575254.941932395,4.9184544e+07
209450920.45993233,2.1129827e+08
78609255.11325425,4.986209e+07
25906384.44601858,5.9747716e+07
74775436.5018106,8.803939e+07
139002155.7545164,7.37814e+07
159890537.74909166,1.8524848e+08
240925905.95158944,2.839692e+08
92248815.43597242,9.247874e+07
60008693.41855274,6.2266836e+07
300212165.201959,3.2559904e+08
74775436.5018106,7.665908e+07
89522450.91498001,8.833274e+07
51649961.080194294,4.920519e+07
74775436.5018106,7.520261e+07
78609255.11325425,1.1750722e+08
39824784.39757623,3.460354e+07
80197267.40504706,6.453987e+07
114949102.3390151,9.228121e+07
37882506.74337142,3.4429668e+07
51136035.38059728,5.1703496e+07
34622004.28901474,3.029045e+07
53757835.97888369,4.824087e+07
129604750.97911508,1.2842364e+08
140399150.64490905,1.786158e+08
88631687.64519419,7.992506e+07
32933469.21490072,4.4007836e+07
14946683.593774399,1.7145914e+07
99931948.7701232,1.0566903e+08
97953163.60543309,1.0922647e+08
98937609.26609069,9.477768e+07
89522450.91498001,9.390998e+07
102975329.69698377,8.321836e+07
185766301.8451336,3.4312474e+08
169777616.42877573,1.853598e+08
94112365.1236599,1.05752104e+08
69720154.87505783,8.1560376e+07
118449823.67912504,1.2189743e+08
250758278.6964761,1.4965696e+08
85156389.4637501,8.436296e+07
124522876.0047006,9.3597224e+07
82639637.80821343,8.615873e+07
74775436.5018106,9.956286e+07
65006641.528389476,6.1918172e+07
53757835.97888369,6.0790096e+07
54843816.30259567,6.081909e+07
69720154.87505783,5.1591292e+07
39824784.39757623,3.1195158e+07
61836230.209774315,6.5197972e+07
65006641.528389476,5.22614e+07
99931948.7701232,1.03797704e+08
85156389.4637501,9.726986e+07
49130962.75379746,3.9291956e+07
199235878.5302461,2.0555062e+08
114949102.3390151,8.8040904e+07
60008693.41855274,6.3108456e+07
88631687.64519419,6.990788e+07
309354986.78036124,3.2397786e+08
81817359.67311303,8.861573e+07
82639637.80821343,7.997919e+07
86876662.64275812,6.838557e+07
72565488.37232235,7.81238e+07
10532749.909326937,2.6269408e+07
78609255.11325425,7.04809e+07
110441883.56736541,1.23919336e+08
92248815.43597242,9.8190504e+07
83470179.97596094,8.4890936e+07
185766301.8451336,1.5427982e+08
50123474.03822877,4.4257084e+07
129604750.97911508,1.3342642e+08
164759929.55981764,9.550571e+07
109342968.46481532,5.7992704e+07
149080949.25869176,1.1618984e+08
69026427.74301739,4.8175676e+07
34969961.21690818,3.3167514e+07
57082034.90556967,5.423391e+07
129604750.97911508,1.298079e+08
34969961.21690818,2.9535436e+07
88631687.64519419,9.333001e+07
158299600.31655303,1.2602572e+08
149080949.25869176,1.1572692e+08
285570645.1331726,1.7397174e+08
144674941.34526902,1.2274832e+08
41037629.64620374,5.9384044e+07
92248815.43597242,1.3536275e+08
250758278.6964761,2.7093587e+08
109342968.46481532,1.0514249e+08
31015573.27448223,2.8257618e+07
189519030.07422003,1.6929851e+08
96978513.34276429,9.294451e+07
67659612.8968103,6.4524364e+07
64359814.637773894,5.8539924e+07
169777616.42877573,2.6877517e+08
69720154.87505783,1.1314879e+08
69720154.87505783,7.301841e+07
19975158.809539437,2.90512e+07
98937609.26609069,1.0182834e+08
45353594.83174331,5.3412548e+07
36034955.08814159,2.2435328e+07
124522876.0047006,1.0947759e+08
91330924.38594204,7.332811e+07
39824784.39757623,6.0370428e+07
79399291.26150458,8.942683e+07
134894021.20558435,1.3426555e+08
34622004.28901474,3.5477016e+07
44902319.023094684,4.1653148e+07
86012225.4061451,9.4880056e+07
44902319.023094684,7.3386456e+07
24890580.58235468,4.7687396e+07
74775436.5018106,8.7145416e+07
220189698.78888062,3.1644154e+08
258395005.20916367,2.4038042e+08
44902319.023094684,3.815395e+07
144674941.34526902,1.9649686e+08
77827079.95602347,5.6231936e+07
63085404.92221469,7.105387e+07
158299600.31655303,1.470605e+08
68339603.31127323,5.8959804e+07
88631687.64519419,9.18799e+07
143235401.62655452,1.4655451e+08
199235878.5302461,1.0739226e+08
90422166.50445993,1.306791e+08
180276077.90943435,3.4978813e+08
39824784.39757623,5.840598e+07
87749787.61803256,9.892458e+07
119640264.19819069,1.2782297e+08
34969961.21690818,3.1444146e+07
